"Language","Glottocode","PC1","PC2"
"Sinauna","remo1247",0.766901610827876,-1.3206066553128
"Sotho, Northern","soth1252",-3.85160259094433,2.28873115012625
"Mlabri","mlab1235",0.638489300408833,-0.212504210373171
"Thai Nua","tain1252",-1.75926656339402,0.186620256837174
"Ugong","ugon1239",1.22753028552102,-0.229201182114462
"Ambulas","ambu1247",1.61761277577385,0.286888250537063
"Auhelawa","auhe1237",-0.831572993512817,-1.40468256080088
"Camsá","cams1241",0.205248080129742,0.778594159534863
"Cashinahua","cash1254",1.82968410021879,0.438893267555154
"Chin, Falam","fala1243",-0.946668965482397,-0.359391332789049
"Chrau","chra1242",0.798770858259089,-0.196605985461019
"Gwere","gwer1238",-1.90908879691238,-1.30933963024714
"Hmong, Southwestern Guiyang","sout2756",1.899456546585,0.5155807159858
"Kamviri","kamu1242",-0.774321077297586,-0.436757512784933
"Lamalera","lama1299",-0.321494472646954,-1.46260413863194
"Lonwolwol","lowl1238",1.20616183072388,-1.09225568455086
"Ludian","ludi1246",3.88421723479609,0.472485911155831
"Lun Bawang","lunb1237",-0.831572993512817,-1.40468256080088
"West Makian","west2600",4.14598339816878,1.20456531303027
"Maonan","maon1241",1.62562884348527,0.225131493591033
"Mehináku","mehi1240",2.01443342001073,0.608846421221933
"Illinois","miam1252",1.85596132834101,0.496438573829404
"Misima-Paneati","misi1243",-0.831572993512817,-1.40468256080088
"Nahuatl, Sierra de Zacapoaxtla","high1278",2.10819395685193,0.574995811480629
"Nambikuara","sout2994",4.4249890235287,1.45617567728088
"Nambikuara","sout2994",4.12231157293327,1.247313438157
"Namia","nami1256",1.89738853006143,0.493104612532284
"Nomatsiguenga","noma1263",1.41659910567289,0.167873035677142
"Nyungar","nyun1247",2.14075986136204,0.0145677546633208
"Pingelapese","ping1243",-0.321494472646954,-1.46260413863194
"Rikbaktsa","rikb1245",1.99338915130888,0.44730483955945
"Sakao","port1296",-0.321494472646954,-1.46260413863194
"Satawalese","sata1237",-0.831572993512817,-1.40468256080088
"Tapirapé","tapi1254",1.85583871675854,0.474124551822364
"Tikuna","ticu1245",3.31868921380115,1.29224095492419
"Tobian","tobi1238",0.0476018802984535,-1.44910210173352
"Tokano","toka1244",-0.764453261884172,-0.19829573284951
"Tsoa (Tshuwau)","tsoa1238",3.45675176732356,0.571565553327748
"Ulithian","vlit1238",-0.831572993512817,-1.40468256080088
"Wa","waaa1245",0.935972511468989,0.456126014717343
"Goajiro","wayu1243",4.00806116445913,1.04661673260448
"Xavánte","xava1240",3.12058547827092,1.23949438798675
"Yokuts","yoku1255",3.15374318565702,0.562799191126768
"Ifugao",NA,-0.831572993512817,-1.40468256080088
"Kalinga","kali1311",-1.98886950188646,-1.0673255821274
"Tahitian","tahi1242",-3.60550275975139,2.41277540186619
"Uduk","uduk1239",0.0677730220109964,0.670598086851565
"Taiwanese","dhiv1236",-0.946668965482397,-0.359391332789049
"Dhivehi","dhiv1236",-3.63518143666929,3.14400348167355
"Urdu","urdu1245",-3.63518143666929,3.14400348167355
"Okinawan","cent2126",-1.5152166646851,0.952235769368478
"Gujarati","guja1252",-4.86441256650886,0.588477440839069
"Arabic, Sudanese","suda1236",-1.31115536920785,-0.0459165941829912
"Arabic, Bani-Hassan","hass1238",-0.827042623205575,-0.209645426715898
"Arabic, Bani-Hassan","hass1238",-0.478370841308964,-0.193717646401475
"Arabic, Bani-Hassan","hass1238",-0.827042623205575,-0.209645426715898
"Arabic, Bani-Hassan","hass1238",-3.02840923275313,1.19476862175726
"Arabic, Bani-Hassan","hass1238",-2.49130572373566,1.32879120393994
"Arabic, Bani-Hassan","hass1238",-3.14971638575748,1.0757933460247
"Arabic, San’ani","sana1295",-4.56680340133923,0.761481198627202
"Soqotri","soqo1240",-0.464979972265947,-0.304898723802476
"Pohnpeian","pohn1238",0.149093731896445,-0.726828963069703
"Marathi","mara1378",-2.41532634520995,0.150904559083887
"Mixtec, Jamiltepec","jami1235",-0.191649184401364,-0.0140090022413372
"Mixtec, Ocotepec","ocot1243",-0.191649184401364,-0.0140090022413372
"Mixtec, Silacayoapan","sila1250",0.643341524020612,0.153116578166109
"Mixtec, Ayutla","ayut1236",-0.191649184401364,-0.0140090022413372
"Mixtec, Coatzospan","coat1241",1.76740784934752,0.152501010495785
"Mixtec, Alacatlatzala","alac1244",0.643341524020612,0.153116578166109
"Trique, Copala","copa1237",0.643341524020612,0.153116578166109
"Mixtec, Yosondúa","yoso1239",1.76740784934752,0.152501010495785
"Otomi, Santiago Mexquititlan","quer1236",0.643341524020612,0.153116578166109
"Teribe","teri1250",1.22872880404729,0.230409537646859
"Chinantec, Comaltepec","coma1246",0.643341524020612,0.153116578166109
"Chinantec, Sochiapan","soch1239",0.643341524020612,0.153116578166109
"Nevome","pima1248",4.16625112680345,0.710770924875966
"Seri","seri1257",4.18552635975836,1.11937153906761
"Cocopa","coco1261",3.3868524802983,0.795852297974429
"Kiliwa","kili1268",4.56351741441671,0.59684602110835
"Mam","mamm1241",2.08670077459821,0.640347182088713
"Chuj","chuj1250",2.08670077459821,0.640347182088713
"Ojibwa, Eastern","ojib1241",3.13087510853998,0.0473589127986449
"Comox","como1259",1.81721555155293,0.355132554362221
"Kawaiisu","kawa1283",4.32177705908985,0.346866461569767
"Gitksan","gitx1241",1.85093450763016,0.937288700591624
"Shoshone, Western","shos1248",4.16625112680345,0.710770924875966
"Shoshone, Western","shos1248",4.16625112680345,0.710770924875966
"Huastec","huas1242",2.08670077459821,0.640347182088713
"Simeulue","sime1241",-0.321494472646954,-1.46260413863194
"Rejang","reja1240",-0.321494472646954,-1.46260413863194
"Malay, Bangka","bang1365",-0.321494472646954,-1.46260413863194
"Shanghainese","shan1293",-0.946668965482397,-0.359391332789049
"Mandaic, Khorramshahr",NA,-0.656489004767747,-0.226021924869383
"Arabic, Urban Hijazi","hija1235",-0.656489004767747,-0.226021924869383
"Yakut","yaku1245",-1.19743014419934,0.612613996053652
"Tuvan, Jungar",NA,3.47209168880865,0.647931006696056
"Altai, Southern","sout2694",-1.72554212984863,0.580364743428909
"Wakhi","wakn1245",-0.774321077297586,-0.436757512784933
"Baluchi","east2304",-0.718191192040508,-0.248201962622787
"Mordvin, Erzya","erzy1239",-3.05202039716804,1.39064372823365
"Saami, Northern","saam1281",3.25021853448752,0.0738622942234765
"Nganasan","ngan1291",3.3003817560941,0.117618481265137
"Selkup","seik1253",2.08470245423542,0.663649253473938
"Jamaican Creole","jama1262",-1.03324721067388,-0.363525559505207
"Haitian Creole","hait1249",-3.63518143666929,3.14400348167355
"Cape Verde Creole",NA,-3.63518143666929,3.14400348167355
"Inuktitut, Tarramiut",NA,2.17313579187424,1.47517733183811
"Greenlandic, East","tunu1234",2.45588823274601,4.19380447301364
"Logo","logo1259",-0.922428209309221,0.0963628211987691
"Lamang","lama1288",-0.643553787244067,-0.256203629572336
"Koyo","koyo1242",-0.518865981278427,-1.29924046654474
"Kom","komm1247",-4.1006410158945,-0.663563307476699
"Luo","luok1236",-0.972288625529442,0.0359076568148496
"Luo","luok1236",-1.37792101395134,-0.317654437491222
"Tyap","tyap1238",-1.04467516323358,-1.22833437868852
"Karimojong","kara1483",-1.07485860555785,0.0749301324438668
"Kapsiki","psik1239",-0.883037292912641,-0.211003169436297
"Kanakuru","dera1248",-0.555207545702174,-0.338977659841553
"Xhosa","yhos1239",-3.85160259094433,2.28873115012625
"Kutep","kute1248",-1.90908879691238,-1.30933963024714
"Idoma","idom1241",-2.18620346179523,-1.38630818355353
"Ibibio","ibib1240",-3.15645638450603,-1.35071649934655
"Kele","kele1258",-0.321494472646954,-1.46260413863194
"Tobati","toba1266",1.20616183072388,-1.09225568455086
"Sobei","sobe1238",1.24651353436738,-1.09970204714723
"Arop-Lokep","arop1243",-0.831572993512817,-1.40468256080088
"Gapapaiwa","gapa1238",-0.321494472646954,-1.46260413863194
"Sudest","sude1239",-0.831572993512817,-1.40468256080088
"Lala","lala1268",-0.321494472646954,-1.46260413863194
"Bali-Vitu","bali1280",-0.321494472646954,-1.46260413863194
"Mwan","mwan1250",-1.23363744337777,0.0902331546412107
"Miya","miya1266",-1.04467516323358,-1.22833437868852
"Arusa","arus1243",-1.07485860555785,0.0749301324438668
"Masalit","nucl1440",2.63492278027118,1.00225495426178
"Isaalo",NA,-1.90908879691238,-1.30933963024714
"Vai","vaii1241",-0.757731619077153,0.132634431742132
"Urhobo","urho1239",-1.90908879691238,-1.30933963024714
"Tiv","tiuv1240",-4.1006410158945,-0.663563307476699
"Toposa","topo1242",-0.737186745982404,0.133704952094895
"Tiene","tien1242",-1.04467516323358,-1.22833437868852
"Sukuma","suku1261",-3.40140416224658,-1.06734161901091
"Koyra Chiini","koyr1241",1.6841521609816,1.34544356473572
"Sisaala","sisa1248",-1.90908879691238,-1.30933963024714
"Ngizim","ngiz1242",-0.643553787244067,-0.256203629572336
"Noon","noon1242",-1.90908879691238,-1.30933963024714
"Noni","noom1243",-1.90908879691238,-1.30933963024714
"Chumburung","chum1261",-1.90908879691238,-1.30933963024714
"Kaulong","kaul1240",-0.831572993512817,-1.40468256080088
"Siar","siar1238",-0.321494472646954,-1.46260413863194
"Taiof","taio1240",-0.831572993512817,-1.40468256080088
"Sisiqa","sisi1250",-0.831572993512817,-1.40468256080088
"Roviana","rovi1238",-2.39206322248674,-0.983439078089933
"Gela","gela1263",-0.831572993512817,-1.40468256080088
"Longgu","long1395",0.858920598728831,-1.1954877597349
"Arosi","aros1241",-0.831572993512817,-1.40468256080088
"Tamabo","malo1243",-0.831572993512817,-1.40468256080088
"Raga","hano1246",-2.39206322248674,-0.983439078089933
"Vinmavis","wini1242",0.0476018802984535,-1.44910210173352
"Port Sandwich","port1285",1.20616183072388,-1.09225568455086
"Southeast Ambrym","sout2859",-0.831572993512817,-1.40468256080088
"Lamenu","lame1260",-0.831572993512817,-1.40468256080088
"Mele-Fila","mele1250",-0.831572993512817,-1.40468256080088
"Iaai","iaai1238",0.0476018802984535,-1.44910210173352
"Puluwat","pulu1244",-0.321494472646954,-1.46260413863194
"Miisiirii","miis1236",1.35378912832144,0.831359898597592
"Laz","lazz1240",1.93234504519962,0.964130792276679
"Udi","udii1243",1.36787197734556,0.389158965292544
"Gilaki","gila1241",-1.20764137171929,-0.2774433390254
"Juhuri","jude1256",-0.573680046058006,-0.501036283657997
"Aramaic, Urmi Jewish",NA,1.2233495070975,-0.0233511921617041
"Bajau, Siasi (Arop.Lokep)","arop243",-0.831572993512817,-1.40468256080088
"Italian, Roman","ital1287",-3.44609515415824,0.843604618079798
"Italian, Sicilian","sicil1248",-1.03324721067388,-0.363525559505207
"Arabic, Levantine","leva1239",-1.31115536920785,-0.0459165941829912
"Beaver","beav1236",2.75509417929896,-0.603699286005138
"Javanese","java1254",-3.89460806159642,0.425797900758066
"English, American (north)","nort3314",-3.44609515415824,0.843604618079798
"English, Australian","aust1314",-3.44609515415824,0.843604618079798
"Italian, Sardinian","sard1257",-3.44609515415824,0.843604618079798
"Italian, Bari",NA,-3.44609515415824,0.843604618079798
"Malay, Peranakan","baba1267",0.766901610827876,-1.3206066553128
"Cantonese, Malaysian",NA,-0.738223642322278,-0.362308262087151
"Konabere","nort2819",-0.228885414117283,-0.281022898033149
"Tigemaxo","tiey1235",-0.690029562165228,0.166298728579965
"Flemish","ulaa1240",-0.573680046058006,-0.501036283657997
"Bosnian","bosn1245",-3.63518143666929,3.14400348167355
"Indian Sign Language","indi1237",0.547873327246972,0.101530755220699
"American Sign Language","amer1248",0.547873327246972,0.101530755220699
"Kenyan Sign Language","keny1241",0.547873327246972,0.101530755220699
"Zambian Sign Language","zamb1239",0.547873327246972,0.101530755220699
"Ethiopian Sign Language","ethi1238",0.547873327246972,0.101530755220699
"French, Quebecois","queb1247",-3.63518143666929,3.14400348167355
"Quechua, Ecuadorean","chim1302",3.47209168880865,0.647931006696056
"Uru (Urumi)","uruu1244",4.12913029293599,0.228094651439271
"Dera","dera1245",3.00005677592444,0.883493303520957
"Dera","dera1245",3.00005677592444,0.883493303520957
"St’at’imcets","lill1248",2.76959778790935,0.428283286734148
"Tagdal","tagd1238",2.63492278027118,1.00225495426178
"Bambara","bamb1269",-1.84683497364232,0.366430497184922
"Tuareg (Ahaggar)","taha1241",-0.464979972265947,-0.304898723802476
"Tuareg (Ahaggar)","taha1241",-0.464979972265947,-0.304898723802476
"Tuareg (Ahaggar)","taha1241",-0.464979972265947,-0.304898723802476
"Zarma","zarm1241",1.6841521609816,1.34544356473572
"Cameroon Pidgin English","came1256",-1.33607960626783,-0.181991653610219
"Djambarrpuyngu","djam1256",-1.78026369210023,0.175012725961056
"Mauritian Creole","mori1278",-1.33607960626783,-0.181991653610219
"Yolngu Sign Language","yoln1234",2.06994686476187,0.094563846336529
"Romani (Kalderash)","kald1238",-0.573680046058006,-0.501036283657997
"Tok Pisin, Port Moresby","tokp1240",-3.63518143666929,3.14400348167355
"Tok Pisin, North Coast",NA,-3.44609515415824,0.843604618079798
"Telugu","telu1262",-1.89426795326974,2.09024514332729
"Plains Indian Sign Language","plai1235",2.19813819853379,0.247033449580231
"Israeli Sign Language","isra1236",0.547873327246972,0.101530755220699
"Al Sayyid Bedouin Sign Language",NA,-0.0525758181403086,-0.0413508827043956
"Kafr Qasm Sign Language",NA,0.814330469037295,-0.433318487736739
"Izhor","ingr1248",-0.0475280859531509,1.07376688472696
"Ugandan Sign Language","ugan1238",0.547873327246972,0.101530755220699
"Nihon Shuwa (Japanese Sign Language)","japa1238",0.547873327246972,0.101530755220699
"Deutsche Gebärdensprache","germ1281",0.547873327246972,0.101530755220699
"Türk Isaret Dili","turk1288",-0.0525758181403086,-0.0413508827043956
"Cacua","cacu1241",-0.280540533813667,0.9340769372003
"Spanish, Colombian",NA,-3.63518143666929,3.14400348167355
"Medumba","medu1238",-4.1006410158945,-0.663563307476699
"Kilmeri","kilm1241",3.62860996178443,0.671416994535211
"Hlai","hial1239",1.96779791338221,0.420732857225895
"Nahuatl, Classical","clas1250",-3.09625585964173,0.642349413515398
"Taiwanese Sign Language","taiw1241",0.547873327246972,0.101530755220699
"Língua de Sinais Brasileira","braz1236",0.547873327246972,0.101530755220699
"Vlaamse Gebarentaal","vlaa1235",0.547873327246972,0.101530755220699
"Jordanian Sign Language","jord1238",0.547873327246972,0.101530755220699
"Catalan Sign Language","cata1241",0.547873327246972,0.101530755220699
"Dusner","dusn1237",1.21105027199945,-1.24975417531002
"Spanish, Mexican",NA,-3.63518143666929,3.14400348167355
"Amarakaeri","amar1274",1.5537517888693,0.896343924860428
"Kairak","kair1267",1.36109830912076,0.828744173651702
"Ura","urap1240",0.188575495076488,0.673319210050062
"Daakaka","daka1243",-0.321494472646954,-1.46260413863194
"Ansus","ansu1237",0.0476018802984535,-1.44910210173352
"Tagbanwa","tagb1258",-0.517429626578897,-1.24915583300068
"Malay, Ambonese","ambo1250",-3.80089609657925,-0.698456513287938
"Malay, Fak Fak",NA,-1.36426838844811,-1.1995812835075
"Malay, Palembang","pale1264",-2.39206322248674,-0.983439078089933
"Indonesian, Medan",NA,-1.36426838844811,-1.1995812835075
"Tikopia","tiko1237",-1.70835308756158,-1.10039606564654
"Rennellese","renn1242",0.00662665072317666,-0.660233965180866
"Anuta","anut1237",1.20616183072388,-1.09225568455086
"Moli","moli1247",-0.321494472646954,-1.46260413863194
"Lau","lauu1247",-0.831572993512817,-1.40468256080088
"Sa’a","saaa1240",0.335279158575523,-1.29769677631132
"Kwara’ae","kwar1239",-0.831572993512817,-1.40468256080088
"Kri ","khap1242",2.77165927141249,0.263778379430404
"Maniq","tong1308",0.638489300408833,-0.212504210373171
"Bodo","bodo1279",-0.738223642322278,-0.362308262087151
"Klamath","klam1254",5.04580161285248,0.609786854369357
"Klamath","klam1254",5.2016098091696,0.713986128160903
"Jingpho","jing1260",-1.35333303767322,-0.184070379680276
"Sunwar","sunw1242",-0.513364145756173,-0.440928255872206
"Newari, Kathmandu","newa1246",-1.11956750386649,-0.216747359487994
"Newari, Kathmandu","newa1246",-1.11956750386649,-0.216747359487994
"Assamese","assa1263",-2.41532634520995,0.150904559083887
"Aimol","aimol1244",-0.513364145756173,-0.440928255872206
"Moshang","mosa1240",-0.946668965482397,-0.359391332789049
"Dimasa","dima1251",-0.946668965482397,-0.359391332789049
"Mikir","karb1241",-0.946668965482397,-0.359391332789049
"Limbu","limb1266",-0.513364145756173,-0.440928255872206
"Limbum","limb1268",-1.37894789549386,-1.23610757273572
"Kaera","kaer1234",2.39361071962756,0.621842097735096
"Watam","wata1253",2.51741011980884,0.647284349991926
"Capiznon","capi129",-0.321494472646954,-1.46260413863194
"Mian","mian1256",-0.764453261884172,-0.19829573284951
"Sungwadia","mari1426",0.0476018802984535,-1.44910210173352
"Dargwa","darg1241",-1.28165919404705,0.271097841079806
"Waropen","waro1242",0.949951105235922,-1.31008653460896
"Bunun","bunu1267",-0.71357887262061,-1.35889558954452
"Yeresiam","ires1239",1.24651353436738,-1.09970204714723
"Eipo","eipo1242",0.135760416041284,-0.635226256927892
"Roti","roti1238",-0.321494472646954,-1.46260413863194
"Italian Sign Language","ital1275",0.547873327246972,0.101530755220699
"Chinese Sign Language","chin1283",0.547873327246972,0.101530755220699
"Hong Kong Sign Language","hong1241",0.547873327246972,0.101530755220699
"Malay, Southeast Maluku","sout2890",-1.36426838844811,-1.1995812835075
"Fataluku","fata1247",2.39361071962756,0.621842097735096
"Yari","yari1235",1.97120342200247,0.44286900532899
"Ban Khor Sign Language","bank1251",-0.0525758181403086,-0.0413508827043956
"Australian Sign language","aust1271",0.547873327246972,0.101530755220699
"Nicaraguan Sign Language","nica1238",0.547873327246972,0.101530755220699
"Iwaidja","iwai1244",1.85093450763016,0.937288700591624
"Ngalkbun","ngal1292",3.85736559466636,0.507914765545638
"Lahu","lahu1253",-1.11956750386649,-0.216747359487994
"Malay, Perak (1)","pera1255 ",-1.36426838844811,-1.1995812835075
"Malay, Kelantan (-Pattani)","patt1249",-0.831572993512817,-1.40468256080088
"Tarok","taro1263",-1.90908879691238,-1.30933963024714
"Rigwe (Irigwe)","irig1241",-1.04467516323358,-1.22833437868852
"Gbari","gbar1246",-1.78977072049748,-1.43887558187887
"Ijo","ijoo1239",1.6841521609816,1.34544356473572
"Akoose","akoo1248",-1.90908879691238,-1.30933963024714
"Bakundu (oroko)","orok1266",-0.816604008988992,-1.59283963955569
"Bakundu (oroko)","orok1266",-0.816604008988992,-1.59283963955569
"Yasa","yasa1242",-1.90908879691238,-1.30933963024714
"Dagbani","dagb1246",-3.47299653828336,-0.244816956657598
"Mampruli","mamp1244",-2.79028190583463,-0.501979077244239
"Sherdukpen","sher1257",-0.715082098943681,-0.384692653388176
"Hruso","hrus1242",1.73733367519791,1.00366690387274
"Mocoví","moco1246",2.17209070350786,0.826662540291506
"Spanish, Argentinian",NA,-3.63518143666929,3.14400348167355
"Korean Sign Language","kore1273",-1.6344550163354,0.0274756449439472
"Alipur Sign Language","alip1234",0.019461244488176,-0.0794703712702329
"Tanzanian Sign Language","tanz1238",0.547873327246972,0.101530755220699
"Walman","valm1241",2.33152767683881,0.375746986560938
"Srenge","aruo1240",2.07496911245957,0.402179673517601
"Pame","nort2984",-0.191649184401364,-0.0140090022413372
"Toraja","tora1262",-0.831572993512817,-1.40468256080088
"Makalero","maki1245",2.39361071962756,0.621842097735096
"Kenyah","kaya1332",0.0476018802984535,-1.44910210173352
"Iban","iban1264",-0.0903023161407338,-1.05363023349314
"Busang","busa1255",0.0476018802984535,-1.44910210173352
"Benua","benu1246",-0.321494472646954,-1.46260413863194
"Galician","gali1258",-2.41532634520995,0.150904559083887
"Russian","russ1263",-4.6046051374957,4.17894957643389
"Arabic, Dellys Algerian",NA,-0.656489004767747,-0.226021924869383
"Nias, Selatan","nias1242",-0.831572993512817,-1.40468256080088
"Guianese French Creole","guia1246",-0.774321077297586,-0.436757512784933
"Spanish (Canary Islands)","cana1269",-3.63518143666929,3.14400348167355
"Niuafo’ou","niua1240",0.0476018802984535,-1.44910210173352
"German, Viennese","vien1238",-3.44609515415824,0.843604618079798
"Tera","tera1251",-0.63499249476374,-0.298720465305893
"Mambila","mamb1312",-1.04467516323358,-1.22833437868852
"Kiluba (-Katanga)","luba1250",-2.6614342217339,-0.548210644333983
"Slovak","slov1269",-3.63518143666929,3.14400348167355
"Aulua","aulu1238",-0.321494472646954,-1.46260413863194
"O’odham","toho1245",4.16625112680345,0.710770924875966
"O’odham","toho1245",4.16625112680345,0.710770924875966
"Kalam","0",-0.764453261884172,-0.19829573284951
"English, Colloquial Singapore",NA,-3.44609515415824,0.843604618079798
"Danish","dani1285",-3.63518143666929,3.14400348167355
"Wichí","wich1264",2.21149327083508,0.113667269714644
"Bontoc","cent2292",-1.06086267178767,-1.3640344747415
"Chickasaw","chic1270",2.21925637979507,0.757749109054911
"Amis","amis1246",-0.611472905037047,-1.50630115555753
"Malay, Sabah",NA,-2.39206322248674,-0.983439078089933
"Yiddish","yidd1255",-3.44609515415824,0.843604618079798
"Fula (Burkina Faso)","fula1264",-1.90908879691238,-1.30933963024714
"Oi","oyyy1238",0.638489300408833,-0.212504210373171
"Brao","lave1249",0.935972511468989,0.456126014717343
"Arabic, Bahrain","bahr1247",-1.31115536920785,-0.0459165941829912
"Sahaptin","saha1240",3.7727324656504,0.665227126779131
"Maninka (-Mori)","mani1303",-1.65325030870608,0.365007007370761
"Bamun","bamu1253",-3.45798158986042,-0.0641534246623621
"Fe’fe","fefe1239",-3.10594003002047,-1.02170949483926
"Lamnso’","lamn1239",-2.62651264366866,-0.626943447498198
"Fula (Cameroonian)","adam1253",-4.1006410158945,-0.663563307476699
"Yamba","yamb1251",-1.90908879691238,-1.30933963024714
"Mbe’","mbee1250",-0.518865981278427,-1.29924046654474
"Greek (Cypriot)","cypr1249",-3.63518143666929,3.14400348167355
"Bagvalal","bagv1239",1.36787197734556,0.389158965292544
"Tsez","dido1241",1.36787197734556,0.389158965292544
"Hunzib","hunz1247",1.36787197734556,0.389158965292544
"Avar","avar1256",-1.28854996360288,0.361715490645595
"Italian (Napolitanian)","neap1235",-4.80778299975687,0.594090386421422
"Italian (Fiorentino)","fior1235",-3.44609515415824,0.843604618079798
"Italian (Bologna)","bolo1260",-3.44609515415824,0.843604618079798
"Italian (Genoa)","geno1240",-3.44609515415824,0.843604618079798
"Arabic (Kormakiti)","cypr1248",-0.656489004767747,-0.226021924869383
"Dyula","dyul1238",-1.60702540922747,0.28649396157012
"Fula (Mauritanian)","pula1263",-2.60764815682212,-1.23742517331489
"Fula (Mauritanian)","pula1263",-2.60764815682212,-1.23742517331489
"Ghotuo","gnot1243",-1.04467516323358,-1.22833437868852
"Guere","guer1240",-1.90908879691238,-1.30933963024714
"Halkomelem","halk1245",1.81721555155293,0.355132554362221
"Halkomelem","halk1245",1.81721555155293,0.355132554362221
"Halkomelem","halk1245",1.81721555155293,0.355132554362221
"Khumi","khum1249",-0.946668965482397,-0.359391332789049
"Kitja","sard1257",2.88915022712174,0.855725936502895
"Mudburra","mudb1240",2.37859623146866,-0.0746429535569356
"Nivkh (South Sakhalin)","sout3327",2.33384106425895,0.508170215605524
"Sardinian","sard1257",-0.573680046058006,-0.501036283657997
"Ukrainian","ukra1253",-3.63518143666929,3.14400348167355
"Malay, Tanjung Raden",NA,-1.36426838844811,-1.1995812835075
"Northern Kurdish","nort2641",-0.573680046058006,-0.501036283657997
"Shiwiar","shiw1235",-1.03324721067388,-0.363525559505207
"Onondaga","onon1246",3.89335750506019,0.479662615661455
"Seneca","sene1264",1.36166860015049,1.09388180267995
"Tuscarora","tuse1257",3.89335750506019,0.479662615661455
"Spanish, Quito",NA,-3.63518143666929,3.14400348167355
"Bandial","band1340",-0.518865981278427,-1.29924046654474
"Bini","bini1246",-3.95219573443962,-0.0551745355215428
"Dargwa, Mehweb",NA,-1.2257437772479,0.304545121188005
"Galolen","galo1243",-0.321494472646954,-1.46260413863194
"Pero","pero1241",-0.643553787244067,-0.256203629572336
"Mupun","mupu1234",-1.31115536920785,-0.0459165941829912
"Kham","kham1286",-0.738223642322278,-0.362308262087151
"Bumthangkha","bumt1240",-0.513364145756173,-0.440928255872206
"Italian (Contessa Entellina Sicilian)",NA,-3.44609515415824,0.843604618079798
"Italian (Agrigento Sicilian)",NA,-3.44609515415824,0.843604618079798
"Japhug Rgyalrong","japh1234",-0.715082098943681,-0.384692653388176
"Garífuna","gari1256",0.245491047916047,0.047513498176669
"Gwandara","gwan1268",-0.643553787244067,-0.256203629572336
"Ujir","ujir1237",1.24651353436738,-1.09970204714723
"Chichimeca-Jonaz","chic1272",2.30933724041739,0.0853552114845481
"Tzeltal","tzel1254",2.08670077459821,0.640347182088713
"Tzeltal","tzel1254",2.08670077459821,0.640347182088713
"Tzeltal","tzel1254",2.08670077459821,0.640347182088713
"German, Zurich","swis1247",-1.03324721067388,-0.363525559505207
"German, Zurich","swis1247",-1.03324721067388,-0.363525559505207
"German, Zurich","swis1247",-1.03324721067388,-0.363525559505207
"German, Zurich","swis1247",-1.03324721067388,-0.363525559505207
"German, Zurich","swis1247",-1.03324721067388,-0.363525559505207
"German, Zurich","swis1247",-1.03324721067388,-0.363525559505207
"G|ui",NA,3.5542971355754,0.516108018908635
"ǂHaba","gabe1238",3.5542971355754,0.516108018908635
"Kuna","bord1248",-0.482402978770698,-0.175435519099959
"Italian, Marchigiano",NA,-3.44609515415824,0.843604618079798
"Arabic, Jerusalem",NA,-0.656489004767747,-0.226021924869383
"Coptic","copt1239",1.96158850696069,-0.19258048164649
"Portuguese, Brazilian","braz1246",-3.75867927361613,4.56569536014621
"Spanish, Bolivian",NA,-3.63518143666929,3.14400348167355
"Aymara","cent2142",1.74842951811136,0.931313667072652
"Kogi","cogu1240",2.31102174561392,0.545752564842812
"Lacandón","laca1243",2.08670077459821,0.640347182088713
"Kayardild","kaya1319",4.93502987637344,0.799203833821339
"Kómnzo","wara1294",2.04045257896788,0.537283211808828
"Wára","wara1295",2.04045257896788,0.537283211808828
"Anta","anta1254",2.04045257896788,0.537283211808828
"Nama (in PNG)","nama1266",2.04045257896788,0.537283211808828
"Tabare","taba1262",0.135760416041284,-0.635226256927892
"Sawai","sawa1247",0.0476018802984535,-1.44910210173352
"Ku Waru",NA,-0.764453261884172,-0.19829573284951
"Melpa","melp1238",0.600035171784426,-0.48861211791643
"Kangal",NA,0.409049898712804,-0.535868563462137
"Imbonggu",NA,-0.764453261884172,-0.19829573284951
"Bargam","barg1252",0.135760416041284,-0.635226256927892
"Wemale","OJO",-0.321494472646954,-1.46260413863194
"Berta","bert1248",-0.0716220890116658,0.954194491634596
"Muko-Muko","muko1237",-1.36426838844811,-1.1995812835075
"Ambel","waig1244",1.24651353436738,-1.09970204714723
"Pnar","pnar1238",0.638489300408833,-0.212504210373171
"Temiar","temi1246",-1.63763697569355,0.213160459424041
"Lushootseed","lush1251",3.06655785700593,0.185550416547717
"Czech","czec1258",-5.79327396760656,3.31173417149056
"Lelemi","lele1264",-1.90908879691238,-1.30933963024714
"Safwa","safw1238",-1.1356730965961,-1.29476953370043
"Mongsen Ao","mong1332",-0.738223642322278,-0.362308262087151
"Shan, Northern","shan1277",-1.69021267077689,0.351652633271502
"Dong","nort2735",1.96779791338221,0.420732857225895
"Kaili Qanao",NA,2.29818689293249,0.389834391656234
"Nuosu","sich1238",0.616374731533883,-0.43627315502579
"Ilongot","ilon1239",0.0476018802984535,-1.44910210173352
"Naxi","naxi1245",-0.738223642322278,-0.362308262087151
"Tibetan, Khams","kham1282",-0.715082098943681,-0.384692653388176
"Tibetan, Khams","kham1282",-0.715082098943681,-0.384692653388176
"Tibetan, Shangri La",NA,-0.738223642322278,-0.362308262087151
"Barí (Americas)","bari1297",2.2902108988447,0.614054575085373
